subjectID,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q16,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q45,region,q1_T2,q2_T2,q3_T2,q4_T2,q5_T2,q6_T2,q7_T2,q8_T2,q9_T2,q10_T2,q16_T2,q20_T2,q21_T2,q22_T2,q23_T2,q24_T2,q25_T2,q26_T2,q27_T2,q28_T2,q29_T2,q30_T2,q31_T2,q45_T2,Employment Status,Student Status,Sex,age
sub01169,53.0,40.0,36.0,66.0,59.0,80.0,84.0,67.0,82.0,69.0,22.0,16.0,2.0,1.0,0.0,0.0,6.0,75.0,4.0,8.0,95.0,93.0,94.0,85.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,38.0
sub00621,22.0,34.0,4.0,100.0,18.0,20.0,15.0,15.0,52.0,20.0,21.0,56.0,15.0,2.0,0.0,0.0,3.0,8.0,92.0,19.0,98.0,48.0,10.0,4.0,California,8.0,38.0,3.0,95.0,21.0,18.0,18.0,14.0,69.0,63.0,96.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,81.0,76.0,100.0,100.0,100.0,89.0,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Male,54.0
sub01493,52.0,24.0,5.0,47.0,64.0,69.0,77.0,49.0,62.0,27.0,5.0,53.0,51.0,49.0,26.0,19.0,11.0,14.0,25.0,48.0,73.0,21.0,19.0,52.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,24.0
sub00523,37.0,60.0,100.0,50.0,63.0,50.0,70.0,75.0,100.0,81.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,80.0,18.0,67.0,California,56.0,66.0,77.0,62.0,73.0,78.0,73.0,77.0,100.0,78.0,52.0,87.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,100.0,100.0,100.0,100.0,49.0,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,24.0
sub01529,70.0,69.0,16.0,71.0,95.0,64.0,69.0,82.0,58.0,81.0,47.0,3.0,0.0,0.0,0.0,0.0,28.0,83.0,56.0,56.0,40.0,61.0,63.0,87.0,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Female,36.0
sub01261,0.0,0.0,1.0,89.0,0.0,11.0,58.0,57.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,0.0,97.0,California,0.0,2.0,13.0,58.0,0.0,55.0,56.0,55.0,4.0,20.0,3.0,63.0,39.0,39.0,24.0,17.0,0.0,7.0,4.0,93.0,8.0,5.0,5.0,95.0,Part-Time,No,Female,51.0
sub01124,50.0,70.0,70.0,91.0,57.0,72.0,98.0,95.0,67.0,73.0,32.0,88.0,68.0,22.0,0.0,0.0,5.0,3.0,89.0,73.0,76.0,44.0,49.0,50.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,51.0
sub00459,86.0,62.0,100.0,70.0,75.0,78.0,80.0,80.0,81.0,78.0,59.0,0.0,0.0,0.0,0.0,0.0,23.0,51.0,0.0,0.0,100.0,0.0,0.0,100.0,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,Other,No,Female,32.0
sub00329,52.0,57.0,55.0,67.0,47.0,51.0,75.0,61.0,58.0,45.0,31.0,0.0,0.0,0.0,1.0,0.0,39.0,37.0,23.0,63.0,62.0,42.0,74.0,38.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Female,26.0
sub00317,83.0,47.0,66.0,66.0,100.0,100.0,100.0,92.0,100.0,57.0,0.0,72.0,74.0,73.0,74.0,76.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,50.0,California,87.0,5.0,19.0,51.0,96.0,92.0,90.0,91.0,100.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,88.0,64.0,20.0,20.0,Full-Time,No,Male,67.0
sub01400,14.0,12.0,28.0,32.0,22.0,5.0,41.0,37.0,29.0,13.0,8.0,98.0,97.0,98.0,96.0,96.0,4.0,3.0,2.0,1.0,24.0,4.0,4.0,76.0,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,49.0
sub00018,64.0,72.0,0.0,2.0,86.0,49.0,41.0,33.0,53.0,68.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,91.0,100.0,78.0,92.0,83.0,100.0,79.0,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Male,74.0
sub00744,36.0,51.0,23.0,70.0,33.0,36.0,49.0,65.0,80.0,39.0,37.0,9.0,0.0,0.0,0.0,0.0,25.0,51.0,66.0,71.0,60.0,50.0,52.0,100.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,48.0
sub00782,37.0,51.0,27.0,71.0,42.0,66.0,89.0,85.0,60.0,48.0,22.0,60.0,65.0,1.0,0.0,0.0,35.0,11.0,0.0,0.0,86.0,84.0,82.0,85.0,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,51.0
sub00724,26.0,39.0,0.0,57.0,56.0,56.0,70.0,78.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,55.0,55.0,100.0,72.0,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,45.0
sub00171,29.0,39.0,53.0,71.0,49.0,46.0,49.0,48.0,85.0,55.0,42.0,3.0,21.0,28.0,35.0,30.0,56.0,23.0,23.0,20.0,37.0,63.0,49.0,5.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,28.0
sub00917,20.0,82.0,100.0,61.0,62.0,56.0,93.0,76.0,56.0,87.0,0.0,15.0,5.0,0.0,0.0,0.0,8.0,4.0,28.0,7.0,31.0,56.0,34.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,23.0
sub00700,5.0,6.0,51.0,18.0,7.0,22.0,20.0,17.0,4.0,50.0,10.0,15.0,0.0,0.0,0.0,0.0,28.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Female,27.0
sub01252,37.0,27.0,30.0,41.0,73.0,61.0,50.0,38.0,74.0,72.0,7.0,64.0,59.0,60.0,61.0,63.0,17.0,14.0,39.0,28.0,71.0,25.0,36.0,23.0,California,40.0,26.0,29.0,71.0,50.0,32.0,67.0,49.0,29.0,17.0,16.0,67.0,53.0,30.0,18.0,17.0,26.0,63.0,52.0,70.0,71.0,72.0,17.0,44.0,Part-Time,Yes,Male,25.0
sub00358,40.0,90.0,80.0,76.0,50.0,41.0,39.0,37.0,88.0,83.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,71.0,52.0,65.0,67.0,100.0,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,68.0
sub00526,37.0,36.0,29.0,63.0,56.0,47.0,36.0,21.0,48.0,75.0,18.0,100.0,100.0,97.0,79.0,57.0,62.0,0.0,0.0,0.0,67.0,0.0,1.0,4.0,California,17.0,28.0,24.0,71.0,26.0,24.0,30.0,30.0,13.0,57.0,47.0,68.0,50.0,34.0,16.0,5.0,56.0,14.0,11.0,32.0,69.0,25.0,22.0,1.0,Part-Time,No,Male,37.0
sub00071,76.0,7.0,9.0,32.0,79.0,30.0,27.0,13.0,90.0,50.0,100.0,87.0,88.0,86.0,92.0,92.0,0.0,0.0,7.0,22.0,89.0,100.0,100.0,100.0,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,27.0
sub00097,16.0,56.0,43.0,50.0,34.0,33.0,52.0,54.0,46.0,50.0,81.0,100.0,100.0,89.0,12.0,7.0,71.0,62.0,38.0,38.0,60.0,34.0,80.0,64.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,28.0
sub00462,1.0,4.0,0.0,63.0,1.0,1.0,100.0,21.0,52.0,61.0,1.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,California,2.0,78.0,72.0,96.0,8.0,16.0,77.0,62.0,75.0,84.0,3.0,67.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,96.0,29.0,6.0,97.0,43.0,Unemployed (and job seeking),Yes,Male,21.0
sub01341,19.0,40.0,12.0,19.0,47.0,26.0,90.0,92.0,38.0,67.0,9.0,100.0,100.0,98.0,100.0,100.0,6.0,5.0,1.0,8.0,54.0,6.0,1.0,10.0,California,33.0,73.0,8.0,35.0,76.0,84.0,100.0,66.0,21.0,50.0,2.0,77.0,12.0,0.0,0.0,0.0,7.0,18.0,36.0,18.0,73.0,10.0,20.0,88.0,Full-Time,Yes,Male,42.0
sub00026,25.0,59.0,91.0,59.0,40.0,28.0,50.0,37.0,55.0,72.0,20.0,100.0,100.0,98.0,88.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,California,40.0,64.0,73.0,72.0,52.0,40.0,49.0,53.0,21.0,77.0,1.0,97.0,88.0,76.0,38.0,22.0,0.0,10.0,0.0,0.0,0.0,58.0,81.0,71.0,Full-Time,No,Female,29.0
sub00486,34.0,60.0,31.0,86.0,76.0,52.0,38.0,44.0,80.0,62.0,6.0,86.0,86.0,90.0,92.0,75.0,11.0,69.0,54.0,43.0,74.0,71.0,72.0,57.0,California,38.0,34.0,29.0,97.0,70.0,67.0,40.0,46.0,86.0,80.0,75.0,59.0,2.0,0.0,0.0,0.0,42.0,57.0,40.0,56.0,68.0,72.0,95.0,97.0,Part-Time,No,Male,51.0
sub01385,100.0,42.0,75.0,94.0,100.0,86.0,88.0,89.0,100.0,34.0,100.0,0.0,0.0,0.0,0.0,0.0,38.0,62.0,80.0,94.0,28.0,86.0,84.0,95.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,36.0
sub00916,19.0,29.0,7.0,21.0,21.0,17.0,15.0,21.0,50.0,37.0,7.0,77.0,67.0,56.0,38.0,25.0,22.0,35.0,88.0,50.0,95.0,57.0,44.0,67.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,54.0
sub00174,51.0,73.0,53.0,62.0,73.0,28.0,56.0,49.0,75.0,71.0,83.0,17.0,2.0,1.0,7.0,2.0,65.0,77.0,64.0,28.0,91.0,82.0,80.0,81.0,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Male,21.0
sub01421,26.0,12.0,8.0,73.0,67.0,69.0,80.0,92.0,93.0,82.0,97.0,34.0,1.0,0.0,0.0,0.0,0.0,97.0,54.0,82.0,84.0,100.0,100.0,96.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,23.0
sub01515,35.0,65.0,62.0,37.0,34.0,40.0,27.0,41.0,8.0,52.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,14.0,26.0,87.0,96.0,97.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Male,25.0
sub01263,38.0,28.0,32.0,49.0,60.0,58.0,68.0,67.0,70.0,66.0,34.0,60.0,37.0,24.0,12.0,5.0,16.0,31.0,18.0,22.0,80.0,83.0,24.0,88.0,California,80.0,18.0,15.0,58.0,60.0,73.0,76.0,74.0,80.0,63.0,57.0,32.0,21.0,0.0,0.0,0.0,28.0,35.0,38.0,35.0,78.0,76.0,85.0,78.0,,Yes,Female,21.0
sub01373,7.0,55.0,5.0,59.0,23.0,23.0,72.0,36.0,0.0,33.0,86.0,15.0,14.0,14.0,9.0,8.0,57.0,12.0,77.0,33.0,84.0,12.0,80.0,56.0,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,35.0
sub01408,73.0,38.0,86.0,75.0,100.0,79.0,84.0,80.0,62.0,50.0,83.0,69.0,74.0,76.0,78.0,81.0,22.0,1.0,4.0,64.0,82.0,83.0,81.0,70.0,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,22.0
sub00034,84.0,32.0,37.0,77.0,100.0,81.0,87.0,100.0,100.0,52.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,36.0,48.0,48.0,56.0,90.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Male,27.0
sub00799,17.0,64.0,100.0,83.0,72.0,71.0,62.0,69.0,62.0,68.0,73.0,10.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,100.0,100.0,100.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Male,44.0
sub01005,52.0,12.0,28.0,34.0,69.0,36.0,11.0,42.0,47.0,12.0,0.0,100.0,100.0,100.0,26.0,6.0,1.0,0.0,17.0,11.0,86.0,28.0,53.0,23.0,California,80.0,11.0,0.0,69.0,95.0,90.0,84.0,94.0,72.0,58.0,96.0,8.0,3.0,0.0,0.0,0.0,6.0,83.0,64.0,91.0,77.0,100.0,96.0,49.0,Part-Time,Yes,Female,21.0
sub01429,19.0,96.0,91.0,74.0,44.0,58.0,98.0,100.0,66.0,68.0,17.0,2.0,0.0,0.0,0.0,0.0,5.0,65.0,60.0,94.0,97.0,91.0,100.0,98.0,California,26.0,98.0,78.0,83.0,58.0,79.0,100.0,100.0,34.0,65.0,27.0,6.0,0.0,0.0,0.0,0.0,2.0,97.0,1.0,97.0,98.0,94.0,66.0,87.0,Unemployed (and job seeking),No,Male,63.0
sub00234,50.0,42.0,72.0,84.0,84.0,75.0,67.0,64.0,86.0,77.0,39.0,21.0,10.0,7.0,0.0,0.0,9.0,28.0,38.0,37.0,81.0,23.0,20.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,25.0
sub01384,0.0,89.0,6.0,100.0,12.0,51.0,69.0,79.0,90.0,26.0,2.0,76.0,1.0,0.0,0.0,0.0,0.0,96.0,8.0,77.0,97.0,98.0,98.0,83.0,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,27.0
sub00343,34.0,100.0,0.0,83.0,26.0,30.0,83.0,100.0,51.0,100.0,52.0,100.0,82.0,62.0,44.0,19.0,1.0,42.0,0.0,0.0,46.0,17.0,0.0,22.0,California,63.0,68.0,0.0,100.0,70.0,100.0,100.0,100.0,48.0,65.0,23.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,25.0,0.0,68.0,100.0,100.0,1.0,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,36.0
sub00930,63.0,30.0,63.0,62.0,90.0,87.0,72.0,72.0,89.0,49.0,86.0,14.0,0.0,0.0,0.0,0.0,4.0,57.0,100.0,100.0,100.0,100.0,100.0,95.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Male,35.0
sub01513,15.0,59.0,47.0,44.0,22.0,17.0,2.0,12.0,100.0,66.0,18.0,60.0,43.0,42.0,18.0,1.0,2.0,9.0,37.0,39.0,56.0,51.0,39.0,100.0,California,18.0,36.0,46.0,47.0,41.0,10.0,22.0,32.0,46.0,51.0,55.0,69.0,53.0,35.0,9.0,0.0,42.0,49.0,31.0,59.0,59.0,60.0,49.0,82.0,Part-Time,Yes,Female,35.0
sub01055,24.0,71.0,45.0,67.0,28.0,35.0,46.0,62.0,65.0,70.0,56.0,65.0,66.0,62.0,34.0,28.0,37.0,37.0,35.0,30.0,39.0,52.0,42.0,42.0,California,92.0,46.0,75.0,85.0,76.0,89.0,82.0,80.0,67.0,74.0,84.0,1.0,0.0,0.0,0.0,0.0,22.0,68.0,68.0,79.0,62.0,78.0,88.0,84.0,Full-Time,Yes,Female,28.0
sub00196,55.0,56.0,65.0,72.0,69.0,51.0,56.0,70.0,91.0,66.0,100.0,57.0,77.0,20.0,0.0,0.0,56.0,73.0,32.0,16.0,89.0,97.0,51.0,79.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,24.0
sub00114,8.0,22.0,0.0,82.0,97.0,63.0,70.0,74.0,91.0,72.0,100.0,1.0,0.0,0.0,0.0,0.0,90.0,100.0,100.0,38.0,100.0,100.0,100.0,42.0,District Of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,29.0
sub01075,38.0,32.0,15.0,82.0,70.0,74.0,63.0,67.0,64.0,67.0,94.0,77.0,73.0,52.0,28.0,9.0,1.0,64.0,55.0,47.0,46.0,81.0,79.0,97.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,26.0
sub00473,26.0,42.0,66.0,92.0,81.0,59.0,71.0,63.0,16.0,17.0,80.0,3.0,3.0,2.0,1.0,1.0,5.0,80.0,85.0,94.0,95.0,51.0,50.0,92.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,30.0
sub01065,64.0,6.0,9.0,87.0,83.0,59.0,52.0,39.0,73.0,27.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,97.0,Washington,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,52.0
sub01387,22.0,5.0,16.0,44.0,19.0,27.0,35.0,39.0,17.0,11.0,44.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,68.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Male,31.0
sub00221,51.0,20.0,41.0,75.0,76.0,77.0,82.0,79.0,80.0,80.0,70.0,87.0,81.0,83.0,47.0,20.0,59.0,21.0,22.0,20.0,85.0,24.0,18.0,85.0,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Male,22.0
sub00107,59.0,14.0,21.0,69.0,62.0,62.0,65.0,64.0,15.0,27.0,21.0,23.0,3.0,0.0,0.0,0.0,1.0,86.0,80.0,90.0,97.0,95.0,95.0,96.0,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,49.0
sub00270,54.0,62.0,72.0,87.0,70.0,100.0,89.0,100.0,100.0,97.0,49.0,0.0,0.0,0.0,0.0,0.0,52.0,85.0,62.0,71.0,77.0,76.0,0.0,1.0,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,33.0
sub01047,17.0,68.0,0.0,42.0,20.0,31.0,48.0,26.0,60.0,68.0,64.0,66.0,77.0,60.0,42.0,5.0,24.0,1.0,0.0,0.0,12.0,24.0,0.0,6.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,20.0
sub00414,51.0,50.0,100.0,100.0,100.0,71.0,100.0,100.0,98.0,74.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,33.0
sub00905,79.0,28.0,3.0,35.0,27.0,68.0,100.0,100.0,81.0,60.0,3.0,86.0,66.0,44.0,0.0,0.0,0.0,15.0,50.0,18.0,100.0,82.0,70.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,42.0
sub01434,94.0,76.0,67.0,75.0,100.0,100.0,100.0,100.0,96.0,79.0,59.0,0.0,0.0,0.0,0.0,0.0,24.0,71.0,93.0,95.0,100.0,100.0,100.0,98.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,45.0
sub00773,27.0,62.0,29.0,54.0,64.0,50.0,82.0,65.0,24.0,60.0,45.0,42.0,11.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0
sub01178,51.0,76.0,14.0,64.0,81.0,40.0,58.0,64.0,36.0,62.0,16.0,19.0,3.0,1.0,0.0,0.0,18.0,70.0,12.0,15.0,80.0,100.0,100.0,79.0,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,33.0
sub00997,37.0,25.0,48.0,51.0,69.0,67.0,73.0,75.0,80.0,69.0,4.0,47.0,41.0,16.0,2.0,0.0,4.0,8.0,11.0,13.0,64.0,33.0,3.0,22.0,California,31.0,21.0,36.0,36.0,59.0,59.0,72.0,73.0,84.0,60.0,32.0,41.0,0.0,0.0,0.0,0.0,17.0,40.0,22.0,12.0,73.0,51.0,48.0,2.0,,No,Female,38.0
sub00641,22.0,18.0,42.0,61.0,42.0,48.0,75.0,41.0,65.0,29.0,4.0,50.0,30.0,18.0,0.0,0.0,68.0,0.0,17.0,0.0,97.0,3.0,2.0,85.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Other,No,Female,24.0
sub01247,35.0,51.0,5.0,83.0,75.0,37.0,40.0,51.0,55.0,52.0,70.0,69.0,50.0,25.0,19.0,11.0,22.0,1.0,4.0,8.0,81.0,63.0,73.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Male,20.0
sub01259,24.0,95.0,30.0,73.0,51.0,31.0,24.0,40.0,12.0,15.0,1.0,100.0,100.0,75.0,62.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,42.0
sub01501,17.0,89.0,0.0,90.0,86.0,63.0,50.0,32.0,81.0,84.0,73.0,60.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,88.0,100.0,0.0,68.0,100.0,California,68.0,52.0,0.0,86.0,85.0,63.0,64.0,50.0,100.0,100.0,86.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,0.0,88.0,86.0,100.0,100.0,86.0,Part-Time,Yes,Female,32.0
sub00906,1.0,95.0,29.0,74.0,48.0,52.0,53.0,55.0,10.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,66.0,50.0,18.0,10.0,4.0,2.0,2.0,98.0,California,49.0,76.0,50.0,72.0,48.0,50.0,50.0,49.0,50.0,49.0,4.0,3.0,0.0,0.0,0.0,0.0,49.0,48.0,23.0,14.0,16.0,49.0,46.0,77.0,,,,74.0
sub01151,0.0,13.0,59.0,35.0,14.0,33.0,46.0,27.0,9.0,73.0,52.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,63.0,89.0,100.0,80.0,28.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Male,25.0
sub01274,13.0,19.0,0.0,18.0,30.0,39.0,45.0,68.0,0.0,77.0,0.0,69.0,32.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,96.0,100.0,98.0,California,83.0,36.0,17.0,68.0,96.0,95.0,100.0,100.0,71.0,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.0,72.0,100.0,100.0,100.0,100.0,Full-Time,No,Male,28.0
sub00363,0.0,100.0,100.0,53.0,7.0,4.0,10.0,32.0,42.0,27.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,58.0
sub00762,18.0,36.0,20.0,45.0,43.0,50.0,50.0,51.0,68.0,49.0,0.0,65.0,49.0,37.0,20.0,9.0,19.0,0.0,0.0,0.0,36.0,0.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,23.0
sub01147,0.0,24.0,29.0,50.0,5.0,0.0,9.0,9.0,20.0,25.0,15.0,100.0,50.0,50.0,50.0,37.0,0.0,0.0,0.0,0.0,50.0,17.0,19.0,50.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,32.0
sub00705,65.0,42.0,29.0,69.0,69.0,65.0,70.0,69.0,100.0,75.0,27.0,73.0,19.0,0.0,0.0,0.0,81.0,30.0,57.0,50.0,94.0,29.0,0.0,64.0,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
sub01585,26.0,62.0,14.0,35.0,39.0,22.0,22.0,8.0,65.0,33.0,32.0,75.0,63.0,53.0,48.0,18.0,4.0,12.0,60.0,8.0,93.0,13.0,29.0,70.0,California,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,24.0
sub01041,49.0,85.0,22.0,61.0,73.0,43.0,77.0,49.0,82.0,90.0,16.0,76.0,24.0,0.0,0.0,0.0,44.0,23.0,11.0,16.0,69.0,16.0,13.0,59.0,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Female,25.0
sub01295,52.0,24.0,0.0,19.0,61.0,63.0,100.0,81.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,60.0,64.0,38.0,91.0,25.0,82.0,60.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Due to start a new job within the next month,No,Female,22.0
sub01372,33.0,1.0,100.0,100.0,10.0,11.0,29.0,63.0,51.0,47.0,100.0,64.0,72.0,80.0,82.0,86.0,40.0,25.0,72.0,71.0,88.0,85.0,95.0,85.0,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,45.0
sub00185,60.0,81.0,72.0,70.0,71.0,75.0,73.0,73.0,82.0,84.0,22.0,62.0,44.0,30.0,7.0,2.0,4.0,16.0,24.0,27.0,63.0,67.0,28.0,77.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Male,44.0
sub01307,65.0,50.0,94.0,89.0,80.0,77.0,82.0,79.0,55.0,93.0,81.0,86.0,46.0,18.0,0.0,0.0,26.0,73.0,100.0,86.0,90.0,100.0,50.0,98.0,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,29.0
sub00718,83.0,67.0,21.0,65.0,30.0,83.0,87.0,97.0,84.0,49.0,3.0,8.0,1.0,0.0,1.0,1.0,4.0,54.0,21.0,89.0,100.0,0.0,52.0,100.0,California,73.0,61.0,24.0,85.0,80.0,68.0,71.0,76.0,52.0,52.0,67.0,4.0,0.0,1.0,0.0,0.0,15.0,73.0,50.0,83.0,82.0,94.0,88.0,100.0,Full-Time,No,Male,28.0
sub00559,77.0,85.0,9.0,69.0,21.0,51.0,61.0,61.0,17.0,77.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,59.0,100.0,100.0,100.0,100.0,97.0,California,86.0,100.0,26.0,85.0,7.0,62.0,75.0,88.0,50.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,50.0,78.0,58.0,100.0,100.0,100.0,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Male,65.0
sub00048,90.0,97.0,95.0,58.0,67.0,47.0,54.0,65.0,75.0,59.0,3.0,58.0,4.0,0.0,0.0,0.0,6.0,90.0,96.0,77.0,96.0,96.0,23.0,75.0,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,38.0
sub01328,9.0,54.0,31.0,24.0,83.0,92.0,88.0,98.0,52.0,57.0,5.0,100.0,100.0,100.0,100.0,100.0,8.0,2.0,3.0,37.0,3.0,2.0,0.0,63.0,California,21.0,42.0,65.0,37.0,82.0,89.0,98.0,100.0,63.0,74.0,32.0,85.0,70.0,72.0,57.0,48.0,6.0,33.0,4.0,70.0,87.0,92.0,94.0,62.0,Full-Time,No,Male,31.0
